year,hour,season,avg_load_mw,avg_wind_mw,avg_solar_mw,net_load_mw,season_min_net_load,evening_peak_net_load,duck_curve_depth_mw
2020,14,winter,40072.93419548721,11130.37634408602,767.8284513657151,28174.72940003547,23801.138782194164,30585.270236782595,6784.131454588431
2020,15,winter,39564.478045994445,11130.37634408602,767.8284513657151,27666.27325054271,23801.138782194164,30585.270236782595,6784.131454588431
2020,16,winter,39292.00787162885,11130.376344086022,767.828451365715,27393.803076177108,23801.138782194164,30585.270236782595,6784.131454588431
2020,17,winter,39499.39066265888,11130.37634408602,767.8284513657151,27601.185867207143,23801.138782194164,30585.270236782595,6784.131454588431
2020,18,winter,40621.474664675945,11130.376344086022,767.828451365715,28723.26986922421,23801.138782194164,30585.270236782595,6784.131454588431
2020,19,winter,42289.48439079014,11130.376344086022,767.828451365715,30391.2795953384,23801.138782194164,30585.270236782595,6784.131454588431
2020,20,winter,42483.47503223433,11130.376344086022,767.828451365715,30585.270236782595,23801.138782194164,30585.270236782595,6784.131454588431
2020,21,winter,42126.1510135191,11130.376344086022,767.828451365715,30227.94621806736,23801.138782194164,30585.270236782595,6784.131454588431
2020,22,winter,41186.76001320207,11130.376344086022,767.828451365715,29288.55521775033,23801.138782194164,30585.270236782595,6784.131454588431
2020,23,winter,39489.95532412569,11130.376344086022,767.828451365715,27591.75052867395,23801.138782194164,30585.270236782595,6784.131454588431
2021,0,shoulder,39446.247636884946,12449.387694145758,1988.082437275986,25008.777505463197,19985.857288896175,34130.62050899098,14144.763220094803
2021,1,shoulder,37333.421706723115,12449.387694145758,1988.082437275986,22895.95157530137,19985.857288896175,34130.62050899098,14144.763220094803
2021,2,shoulder,35834.0716789457,12449.387694145758,1988.0824372759855,21396.601547523955,19985.857288896175,34130.62050899098,14144.763220094803
2021,3,shoulder,34885.58355699642,12449.387694145758,1988.0824372759855,20448.11342557467,19985.857288896175,34130.62050899098,14144.763220094803
2021,4,shoulder,34423.327420317924,12449.387694145758,1988.082437275986,19985.857288896175,19985.857288896175,34130.62050899098,14144.763220094803
2021,5,shoulder,34578.27475907599,12449.387694145758,1988.082437275986,20140.80462765424,19985.857288896175,34130.62050899098,14144.763220094803
2021,6,shoulder,35660.89785478082,12449.387694145758,1988.082437275986,21223.42772335908,19985.857288896175,34130.62050899098,14144.763220094803
2021,7,shoulder,37672.99591919911,12449.387694145758,1988.082437275986,23235.525787777355,19985.857288896175,34130.62050899098,14144.763220094803
2021,8,shoulder,38852.286845227776,12449.387694145758,1988.082437275986,24414.816713806038,19985.857288896175,34130.62050899098,14144.763220094803
2021,9,shoulder,39851.5337330095,12449.387694145758,1988.082437275986,25414.063601587754,19985.857288896175,34130.62050899098,14144.763220094803
2021,10,shoulder,41219.669119973296,12449.387694145758,1988.082437275986,26782.198988551547,19985.857288896175,34130.62050899098,14144.763220094803
2021,11,shoulder,42629.29180144122,12449.387694145758,1988.0824372759855,28191.821670019475,19985.857288896175,34130.62050899098,14144.763220094803
2021,12,shoulder,43953.98795816396,12449.387694145758,1988.082437275986,29516.517826742227,19985.857288896175,34130.62050899098,14144.763220094803
2021,13,shoulder,45164.13577313567,12449.387694145758,1988.0824372759855,30726.665641713917,19985.857288896175,34130.62050899098,14144.763220094803
2021,14,shoulder,46364.08776502222,12449.387694145758,1988.0824372759855,31926.617633600476,19985.857288896175,34130.62050899098,14144.763220094803
2021,15,shoulder,47329.68621381505,12449.387694145758,1988.082437275986,32892.21608239331,19985.857288896175,34130.62050899098,14144.763220094803
2021,16,shoulder,48076.20064558261,12449.387694145758,1988.082437275986,33638.73051416086,19985.857288896175,34130.62050899098,14144.763220094803
2021,17,shoulder,48568.09064041272,12449.387694145758,1988.082437275986,34130.62050899098,19985.857288896175,34130.62050899098,14144.763220094803
2021,18,shoulder,48548.8793720491,12449.387694145758,1988.082437275986,34111.409240627356,19985.857288896175,34130.62050899098,14144.763220094803
2021,19,shoulder,47838.77363208315,12449.387694145758,1988.0824372759855,33401.3035006614,19985.857288896175,34130.62050899098,14144.763220094803
2021,20,shoulder,46874.73136449318,12449.387694145758,1988.082437275986,32437.261233071436,19985.857288896175,34130.62050899098,14144.763220094803
2021,21,shoulder,46084.76682411237,12449.387694145758,1988.0824372759855,31647.29669269062,19985.857288896175,34130.62050899098,14144.763220094803
2021,22,shoulder,44502.60246372473,12449.387694145758,1988.082437275986,30065.132332302983,19985.857288896175,34130.62050899098,14144.763220094803
2021,23,shoulder,42069.34704343423,12449.387694145758,1988.082437275986,27631.87691201249,19985.857288896175,34130.62050899098,14144.763220094803
2021,0,summer,50618.0906284344,9159.020310633214,2563.8291517323773,38895.241166068816,29914.74931908315,53782.647352865235,23867.898033782087
2021,1,summer,47271.701914196776,9159.020310633214,2563.8291517323773,35548.85245183118,29914.74931908315,53782.647352865235,23867.898033782087
2021,2,summer,44869.21871902867,9159.020310633214,2563.8291517323773,33146.36925666308,29914.74931908315,53782.647352865235,23867.898033782087
2021,3,summer,43148.344763089255,9159.020310633214,2563.8291517323773,31425.49530072366,29914.74931908315,53782.647352865235,23867.898033782087
2021,4,summer,42041.4114530448,9159.020310633214,2563.8291517323773,30318.561990679213,29914.74931908315,53782.647352865235,23867.898033782087
2021,5,summer,41637.59878144874,9159.020310633214,2563.8291517323773,29914.74931908315,29914.74931908315,53782.647352865235,23867.898033782087
2021,6,summer,42148.25888915197,9159.020310633214,2563.8291517323773,30425.409426786384,29914.74931908315,53782.647352865235,23867.898033782087
2021,7,summer,43165.86429189177,9159.020310633214,2563.8291517323773,31443.01482952617,29914.74931908315,53782.647352865235,23867.898033782087
2021,8,summer,44105.39313956452,9159.020310633214,2563.8291517323773,32382.543677198923,29914.74931908315,53782.647352865235,23867.898033782087
2021,9,summer,46545.041585728315,9159.020310633214,2563.8291517323773,34822.19212336273,29914.74931908315,53782.647352865235,23867.898033782087
2021,10,summer,49903.05292755771,9159.020310633214,2563.8291517323773,38180.20346519211,29914.74931908315,53782.647352865235,23867.898033782087
2021,11,summer,53531.98472214839,9159.020310633214,2563.8291517323773,41809.135259782786,29914.74931908315,53782.647352865235,23867.898033782087
2021,12,summer,57010.2266231914,9159.020310633214,2563.8291517323773,45287.3771608258,29914.74931908315,53782.647352865235,23867.898033782087
2021,13,summer,60035.045534035125,9159.020310633214,2563.8291517323773,48312.196071669525,29914.74931908315,53782.647352865235,23867.898033782087
2021,14,summer,62563.556540416124,9159.020310633214,2563.8291517323773,50840.70707805053,29914.74931908315,53782.647352865235,23867.898033782087
2021,15,summer,64253.23905500609,9159.020310633214,2563.8291517323773,52530.38959264049,29914.74931908315,53782.647352865235,23867.898033782087
2021,16,summer,65133.638636710755,9159.020310633214,2563.8291517323773,53410.789174345155,29914.74931908315,53782.647352865235,23867.898033782087
2021,17,summer,65505.49681523082,9159.020310633214,2563.8291517323773,53782.647352865235,29914.74931908315,53782.647352865235,23867.898033782087
2021,18,summer,65133.515992945526,9159.020310633214,2563.8291517323773,53410.66653057993,29914.74931908315,53782.647352865235,23867.898033782087
2021,19,summer,63799.2398942975,9159.020310633214,2563.8291517323773,52076.390431931904,29914.74931908315,53782.647352865235,23867.898033782087
2021,20,summer,61599.56984615055,9159.020310633214,2563.8291517323773,49876.72038378496,29914.74931908315,53782.647352865235,23867.898033782087
2021,21,summer,59492.68729428495,9159.020310633214,2563.8291517323773,47769.83783191935,29914.74931908315,53782.647352865235,23867.898033782087
2021,22,summer,57503.04588307384,9159.020310633214,2563.8291517323773,45780.19642070824,29914.74931908315,53782.647352865235,23867.898033782087
2021,23,summer,54210.9613655104,9159.020310633214,2563.8291517323773,42488.1119031448,29914.74931908315,53782.647352865235,23867.898033782087
2021,0,winter,39621.12831978303,11302.515360983103,1298.57910906298,27020.03384973694,24707.200234118285,31891.22747548655,7184.027241368265
2021,1,winter,38428.61413655607,11302.515360983103,1298.57910906298,25827.519666509983,24707.200234118285,31891.22747548655,7184.027241368265
2021,2,winter,37700.70492882834,11302.515360983103,1298.57910906298,25099.610458782252,24707.200234118285,31891.22747548655,7184.027241368265
2021,3,winter,37308.29470416437,11302.515360983103,1298.57910906298,24707.200234118285,24707.200234118285,31891.22747548655,7184.027241368265
2021,4,winter,37412.842910725805,11302.515360983103,1298.57910906298,24811.748440679727,24707.200234118285,31891.22747548655,7184.027241368265
2021,5,winter,38089.66186194125,11302.515360983103,1298.57910906298,25488.567391895165,24707.200234118285,31891.22747548655,7184.027241368265
2021,6,winter,39626.30738356413,11302.515360983103,1298.57910906298,27025.212913518055,24707.200234118285,31891.22747548655,7184.027241368265
2021,7,winter,42043.47036591589,11302.515360983103,1298.57910906298,29442.375895869813,24707.200234118285,31891.22747548655,7184.027241368265
2021,8,winter,43594.35885260176,11302.515360983103,1298.57910906298,30993.264382555688,24707.200234118285,31891.22747548655,7184.027241368265
2021,9,winter,44011.261423906304,11302.515360983103,1298.57910906298,31410.16695386022,24707.200234118285,31891.22747548655,7184.027241368265
2021,10,winter,44071.64184726344,11302.515360983103,1298.57910906298,31470.547377217357,24707.200234118285,31891.22747548655,7184.027241368265
2021,11,winter,43872.00887280491,11302.515360983103,1298.57910906298,31270.91440275883,24707.200234118285,31891.22747548655,7184.027241368265
2021,12,winter,43516.97287504186,11302.515360983103,1298.57910906298,30915.878404995776,24707.200234118285,31891.22747548655,7184.027241368265
2021,13,winter,43038.37347097197,11302.515360983103,1298.57910906298,30437.27900092589,24707.200234118285,31891.22747548655,7184.027241368265
2021,14,winter,42623.65806328724,11302.515360983103,1298.57910906298,30022.563593241164,24707.200234118285,31891.22747548655,7184.027241368265
2021,15,winter,42274.165267850614,11302.515360983103,1298.57910906298,29673.07079780453,24707.200234118285,31891.22747548655,7184.027241368265
2021,16,winter,42090.535601399,11302.515360983103,1298.57910906298,29489.441131352924,24707.200234118285,31891.22747548655,7184.027241368265
2021,17,winter,42226.692881536095,11302.515360983103,1298.57910906298,29625.59841149002,24707.200234118285,31891.22747548655,7184.027241368265
2021,18,winter,43115.915388338326,11302.515360983103,1298.57910906298,30514.820918292247,24707.200234118285,31891.22747548655,7184.027241368265
2021,19,winter,44492.32194553263,11302.515360983103,1298.57910906298,31891.22747548655,24707.200234118285,31891.22747548655,7184.027241368265
2021,20,winter,44463.69516762788,11302.515360983103,1298.57910906298,31862.60069758179,24707.200234118285,31891.22747548655,7184.027241368265
2021,21,winter,43935.81963276113,11302.515360983103,1298.57910906298,31334.72516271505,24707.200234118285,31891.22747548655,7184.027241368265
2021,22,winter,42966.46372665898,11302.515360983103,1298.57910906298,30365.369256612892,24707.200234118285,31891.22747548655,7184.027241368265
2021,23,winter,41340.675208524575,11302.515360983103,1298.57910906298,28739.58073847849,24707.200234118285,31891.22747548655,7184.027241368265
2022,0,shoulder,42992.60140526434,13938.164575866189,2871.7816606929514,26182.6551687052,20687.520378913443,36396.9641031396,15709.44372422616
2022,1,shoulder,40625.80177569982,13938.164575866189,2871.7816606929514,23815.85553914068,20687.520378913443,36396.9641031396,15709.44372422616
2022,2,shoulder,39009.75545684713,13938.16457586619,2871.7816606929505,22199.80922028799,20687.520378913443,36396.9641031396,15709.44372422616
2022,3,shoulder,37959.09669116667,13938.164575866189,2871.7816606929505,21149.15045460753,20687.520378913443,36396.9641031396,15709.44372422616
2022,4,shoulder,37497.46661547258,13938.164575866189,2871.7816606929514,20687.520378913443,20687.520378913443,36396.9641031396,15709.44372422616
2022,5,shoulder,37651.620697862185,13938.164575866189,2871.7816606929505,20841.674461303046,20687.520378913443,36396.9641031396,15709.44372422616
2022,6,shoulder,38811.12785324301,13938.164575866189,2871.7816606929505,22001.18161668387,20687.520378913443,36396.9641031396,15709.44372422616
2022,7,shoulder,40861.93113755018,13938.16457586619,2871.7816606929514,24051.98490099104,20687.520378913443,36396.9641031396,15709.44372422616
2022,8,shoulder,41987.76264270269,13938.164575866189,2871.7816606929514,25177.81640614355,20687.520378913443,36396.9641031396,15709.44372422616
2022,9,shoulder,42977.1012654362,13938.16457586619,2871.7816606929514,26167.155028877063,20687.520378913443,36396.9641031396,15709.44372422616
2022,10,shoulder,44427.47508921146,13938.164575866189,2871.7816606929514,27617.528852652325,20687.520378913443,36396.9641031396,15709.44372422616
2022,11,shoulder,45954.31276630806,13938.164575866189,2871.7816606929505,29144.366529748924,20687.520378913443,36396.9641031396,15709.44372422616
2022,12,shoulder,47426.657121397846,13938.164575866189,2871.7816606929514,30616.71088483871,20687.520378913443,36396.9641031396,15709.44372422616
2022,13,shoulder,48865.43836302634,13938.164575866189,2871.7816606929514,32055.492126467198,20687.520378913443,36396.9641031396,15709.44372422616
2022,14,shoulder,50301.72655297886,13938.164575866189,2871.7816606929505,33491.78031641972,20687.520378913443,36396.9641031396,15709.44372422616
2022,15,shoulder,51438.0315439199,13938.16457586619,2871.7816606929514,34628.08530736075,20687.520378913443,36396.9641031396,15709.44372422616
2022,16,shoulder,52339.64411526327,13938.16457586619,2871.7816606929514,35529.69787870412,20687.520378913443,36396.9641031396,15709.44372422616
2022,17,shoulder,53047.38947375341,13938.164575866189,2871.7816606929514,36237.44323719427,20687.520378913443,36396.9641031396,15709.44372422616
2022,18,shoulder,53206.91033969875,13938.164575866189,2871.7816606929505,36396.9641031396,20687.520378913443,36396.9641031396,15709.44372422616
2022,19,shoulder,52423.101302938165,13938.16457586619,2871.7816606929514,35613.15506637903,20687.520378913443,36396.9641031396,15709.44372422616
2022,20,shoulder,51232.38268393996,13938.164575866189,2871.7816606929514,34422.436447380824,20687.520378913443,36396.9641031396,15709.44372422616
2022,21,shoulder,50193.57639242706,13938.164575866189,2871.7816606929514,33383.63015586792,20687.520378913443,36396.9641031396,15709.44372422616
2022,22,shoulder,48450.516189847665,13938.164575866189,2871.7816606929514,31640.56995328853,20687.520378913443,36396.9641031396,15709.44372422616
2022,23,shoulder,45804.36103442276,13938.164575866189,2871.7816606929514,28994.41479786362,20687.520378913443,36396.9641031396,15709.44372422616
2022,0,summer,56461.287824246596,11891.980286738353,3799.0143369175626,40770.29320059068,30670.084250751253,57017.74006744587,26347.655816694616
2022,1,summer,53042.477008965594,11891.98028673835,3799.0143369175626,37351.482385309675,30670.084250751253,57017.74006744587,26347.655816694616
2022,2,summer,50355.399851787806,11891.98028673835,3799.0143369175626,34664.405228131895,30670.084250751253,57017.74006744587,26347.655816694616
2022,3,summer,48351.66967780216,11891.980286738353,3799.0143369175626,32660.67505414624,30670.084250751253,57017.74006744587,26347.655816694616
2022,4,summer,46995.068851374905,11891.98028673835,3799.0143369175626,31304.074227718997,30670.084250751253,57017.74006744587,26347.655816694616
2022,5,summer,46361.07887440716,11891.980286738353,3799.0143369175626,30670.084250751253,30670.084250751253,57017.74006744587,26347.655816694616
2022,6,summer,46649.083697016475,11891.980286738353,3799.0143369175626,30958.089073360567,30670.084250751253,57017.74006744587,26347.655816694616
2022,7,summer,47321.58236604516,11891.980286738353,3799.0143369175626,31630.58774238924,30670.084250751253,57017.74006744587,26347.655816694616
2022,8,summer,48139.27178958818,11891.980286738353,3799.0143369175626,32448.277165932264,30670.084250751253,57017.74006744587,26347.655816694616
2022,9,summer,50812.11753640789,11891.980286738353,3799.0143369175626,35121.12291275198,30670.084250751253,57017.74006744587,26347.655816694616
2022,10,summer,54518.02019291398,11891.980286738353,3799.0143369175626,38827.02556925806,30670.084250751253,57017.74006744587,26347.655816694616
2022,11,summer,58515.75217220717,11891.980286738353,3799.0143369175626,42824.75754855125,30670.084250751253,57017.74006744587,26347.655816694616
2022,12,summer,62439.06459556881,11891.980286738353,3799.0143369175626,46748.06997191289,30670.084250751253,57017.74006744587,26347.655816694616
2022,13,summer,65929.32027580145,11891.98028673835,3799.0143369175626,50238.325652145526,30670.084250751253,57017.74006744587,26347.655816694616
2022,14,summer,68901.4788184165,11891.980286738353,3799.0143369175626,53210.48419476057,30670.084250751253,57017.74006744587,26347.655816694616
2022,15,summer,71026.25857595626,11891.980286738353,3799.0143369175626,55335.26395230035,30670.084250751253,57017.74006744587,26347.655816694616
2022,16,summer,72172.91062771362,11891.980286738353,3799.0143369175626,56481.916004057704,30670.084250751253,57017.74006744587,26347.655816694616
2022,17,summer,72708.73469110178,11891.980286738353,3799.0143369175626,57017.74006744587,30670.084250751253,57017.74006744587,26347.655816694616
2022,18,summer,72426.91112109892,11891.980286738353,3799.0143369175626,56735.91649744301,30670.084250751253,57017.74006744587,26347.655816694616
2022,19,summer,71098.13897806198,11891.980286738353,3799.0143369175626,55407.14435440607,30670.084250751253,57017.74006744587,26347.655816694616
2022,20,summer,68780.7073862889,11891.980286738353,3799.0143369175626,53089.71276263297,30670.084250751253,57017.74006744587,26347.655816694616
2022,21,summer,66263.61525954766,11891.980286738353,3799.0143369175626,50572.62063589175,30670.084250751253,57017.74006744587,26347.655816694616
2022,22,summer,63964.79558759319,11891.98028673835,3799.0143369175626,48273.80096393727,30670.084250751253,57017.74006744587,26347.655816694616
2022,23,summer,60346.78946303871,11891.980286738353,3799.0143369175626,44655.79483938279,30670.084250751253,57017.74006744587,26347.655816694616
2022,0,winter,43584.44774900807,12663.898489503328,2063.380056323605,28857.16920318113,27100.627437525214,33000.32418827176,5899.696750746549
2022,1,winter,42505.62547042934,12663.898489503328,2063.3800563236045,27778.346924602403,27100.627437525214,33000.32418827176,5899.696750746549
2022,2,winter,41950.684518238864,12663.898489503328,2063.380056323605,27223.40597241193,27100.627437525214,33000.32418827176,5899.696750746549
2022,3,winter,41827.90598335215,12663.898489503328,2063.3800563236045,27100.627437525214,27100.627437525214,33000.32418827176,5899.696750746549
2022,4,winter,42106.26941602458,12663.898489503328,2063.380056323605,27378.990870197642,27100.627437525214,33000.32418827176,5899.696750746549
2022,5,winter,43031.41579457449,12663.898489503328,2063.3800563236045,28304.13724874756,27100.627437525214,33000.32418827176,5899.696750746549
2022,6,winter,44958.12734576728,12663.898489503328,2063.380056323605,30230.848799940344,27100.627437525214,33000.32418827176,5899.696750746549
2022,7,winter,47791.447734053385,12663.898489503328,2063.380056323605,33064.16918822645,27100.627437525214,33000.32418827176,5899.696750746549
2022,8,winter,49438.031093511905,12663.898489503328,2063.3800563236045,34710.75254768498,27100.627437525214,33000.32418827176,5899.696750746549
2022,9,winter,49420.44712178456,12663.898489503328,2063.380056323605,34693.16857595763,27100.627437525214,33000.32418827176,5899.696750746549
2022,10,winter,48799.443679657845,12663.898489503328,2063.380056323605,34072.16513383091,27100.627437525214,33000.32418827176,5899.696750746549
2022,11,winter,47886.3667980096,12663.898489503328,2063.380056323605,33159.088252182664,27100.627437525214,33000.32418827176,5899.696750746549
2022,12,winter,46864.93309629493,12663.898489503328,2063.380056323605,32137.654550467996,27100.627437525214,33000.32418827176,5899.696750746549
2022,13,winter,45891.394467443555,12663.898489503328,2063.380056323605,31164.115921616623,27100.627437525214,33000.32418827176,5899.696750746549
2022,14,winter,45116.02926514938,12663.898489503328,2063.380056323605,30388.75071932245,27100.627437525214,33000.32418827176,5899.696750746549
2022,15,winter,44479.741841748844,12663.898489503328,2063.380056323605,29752.463295921916,27100.627437525214,33000.32418827176,5899.696750746549
2022,16,winter,44214.047431416286,12663.898489503328,2063.3800563236045,29486.76888558935,27100.627437525214,33000.32418827176,5899.696750746549
2022,17,winter,44507.35907980991,12663.898489503328,2063.3800563236045,29780.08053398298,27100.627437525214,33000.32418827176,5899.696750746549
2022,18,winter,45682.10911232949,12663.898489503328,2063.380056323605,30954.830566502555,27100.627437525214,33000.32418827176,5899.696750746549
2022,19,winter,47398.16978778303,12663.898489503328,2063.3800563236045,32670.891241956106,27100.627437525214,33000.32418827176,5899.696750746549
2022,20,winter,47727.6027340987,12663.898489503328,2063.380056323605,33000.32418827176,27100.627437525214,33000.32418827176,5899.696750746549
2022,21,winter,47478.540934326425,12663.898489503328,2063.380056323605,32751.262388499497,27100.627437525214,33000.32418827176,5899.696750746549
2022,22,winter,46706.61409478149,12663.898489503328,2063.3800563236045,31979.33554895456,27100.627437525214,33000.32418827176,5899.696750746549
2022,23,winter,45171.11238754109,12663.898489503328,2063.380056323605,30443.833841714153,27100.627437525214,33000.32418827176,5899.696750746549
2023,0,shoulder,45058.74974244534,13345.669056152927,3629.2861409796897,28083.794545312718,22572.635141851973,37635.88830793405,15063.253166082079
2023,1,shoulder,42777.5777014509,13345.669056152927,3629.286140979689,25802.62250431828,22572.635141851973,37635.88830793405,15063.253166082079
2023,2,shoulder,41157.622200473306,13345.669056152927,3629.2861409796897,24182.667003340684,22572.635141851973,37635.88830793405,15063.253166082079
2023,3,shoulder,40097.18885052832,13345.66905615293,3629.286140979689,23122.2336533957,22572.635141851973,37635.88830793405,15063.253166082079
2023,4,shoulder,39547.590338984584,13345.669056152927,3629.2861409796897,22572.635141851973,22572.635141851973,37635.88830793405,15063.253166082079
2023,5,shoulder,39650.67663531326,13345.669056152927,3629.2861409796897,22675.721438180644,22572.635141851973,37635.88830793405,15063.253166082079
2023,6,shoulder,40743.895989650184,13345.669056152927,3629.2861409796897,23768.940792517566,22572.635141851973,37635.88830793405,15063.253166082079
2023,7,shoulder,42719.74813448173,13345.669056152927,3629.2861409796897,25744.792937349106,22572.635141851973,37635.88830793405,15063.253166082079
2023,8,shoulder,43768.620712592296,13345.669056152927,3629.2861409796897,26793.66551545968,22572.635141851973,37635.88830793405,15063.253166082079
2023,9,shoulder,44791.4793482172,13345.669056152927,3629.2861409796883,27816.52415108459,22572.635141851973,37635.88830793405,15063.253166082079
2023,10,shoulder,46327.20477214839,13345.669056152927,3629.286140979689,29352.24957501577,22572.635141851973,37635.88830793405,15063.253166082079
2023,11,shoulder,47925.449191368825,13345.669056152927,3629.2861409796897,30950.493994236207,22572.635141851973,37635.88830793405,15063.253166082079
2023,12,shoulder,49422.563848339974,13345.669056152927,3629.2861409796897,32447.608651207353,22572.635141851973,37635.88830793405,15063.253166082079
2023,13,shoulder,50800.11796006613,13345.66905615293,3629.2861409796897,33825.16276293352,22572.635141851973,37635.88830793405,15063.253166082079
2023,14,shoulder,52152.82809615126,13345.669056152927,3629.2861409796897,35177.872899018636,22572.635141851973,37635.88830793405,15063.253166082079
2023,15,shoulder,53206.09938971291,13345.669056152927,3629.2861409796897,36231.14419258029,22572.635141851973,37635.88830793405,15063.253166082079
2023,16,shoulder,54014.524675883695,13345.66905615293,3629.286140979689,37039.56947875108,22572.635141851973,37635.88830793405,15063.253166082079
2023,17,shoulder,54582.54219260807,13345.669056152927,3629.2861409796897,37607.58699547545,22572.635141851973,37635.88830793405,15063.253166082079
2023,18,shoulder,54610.84350506667,13345.669056152927,3629.2861409796897,37635.88830793405,22572.635141851973,37635.88830793405,15063.253166082079
2023,19,shoulder,53871.67333544838,13345.669056152927,3629.2861409796897,36896.71813831577,22572.635141851973,37635.88830793405,15063.253166082079
2023,20,shoulder,52808.9270072681,13345.669056152927,3629.2861409796897,35833.97181013549,22572.635141851973,37635.88830793405,15063.253166082079
2023,21,shoulder,51923.16256236504,13345.669056152927,3629.2861409796897,34948.20736523243,22572.635141851973,37635.88830793405,15063.253166082079
2023,22,shoulder,50360.74711550735,13345.66905615293,3629.286140979689,33385.791918374736,22572.635141851973,37635.88830793405,15063.253166082079
2023,23,shoulder,47822.49208505108,13345.669056152927,3629.286140979689,30847.536887918468,22572.635141851973,37635.88830793405,15063.253166082079
2023,0,summer,60957.38628370895,12592.951015531662,4949.970131421745,43414.46513675555,32587.406290596056,60027.20918833334,27439.802897737285
2023,1,summer,57249.24345379425,12592.951015531662,4949.970131421745,39706.322306840855,32587.406290596056,60027.20918833334,27439.802897737285
2023,2,summer,54407.68527552151,12592.95101553166,4949.970131421745,36864.76412856811,32587.406290596056,60027.20918833334,27439.802897737285
2023,3,summer,52277.02758673477,12592.95101553166,4949.970131421745,34734.10643978135,32587.406290596056,60027.20918833334,27439.802897737285
2023,4,summer,50817.6911421337,12592.95101553166,4949.970131421745,33274.769995180286,32587.406290596056,60027.20918833334,27439.802897737285
2023,5,summer,50130.32743754946,12592.95101553166,4949.970131421745,32587.406290596056,32587.406290596056,60027.20918833334,27439.802897737285
2023,6,summer,50362.517258943735,12592.95101553166,4949.970131421745,32819.59611199033,32587.406290596056,60027.20918833334,27439.802897737285
2023,7,summer,50953.72860806308,12592.95101553166,4949.970131421745,33410.807461109674,32587.406290596056,60027.20918833334,27439.802897737285
2023,8,summer,51574.94846185664,12592.95101553166,4949.970131421745,34032.02731490324,32587.406290596056,60027.20918833334,27439.802897737285
2023,9,summer,54161.26921937169,12592.95101553166,4949.970131421745,36618.348072418274,32587.406290596056,60027.20918833334,27439.802897737285
2023,10,summer,57913.176228487806,12592.951015531662,4949.970131421745,40370.25508153441,32587.406290596056,60027.20918833334,27439.802897737285
2023,11,summer,62106.989448288536,12592.95101553166,4949.970131421745,44564.06830133512,32587.406290596056,60027.20918833334,27439.802897737285
2023,12,summer,66234.18122672832,12592.95101553166,4949.970131421745,48691.26007977492,32587.406290596056,60027.20918833334,27439.802897737285
2023,13,summer,70020.23653084552,12592.95101553166,4949.970131421745,52477.31538389212,32587.406290596056,60027.20918833334,27439.802897737285
2023,14,summer,73284.41524306561,12592.95101553166,4949.970131421745,55741.4940961122,32587.406290596056,60027.20918833334,27439.802897737285
2023,15,summer,75584.12282202797,12592.95101553166,4949.970131421745,58041.20167507456,32587.406290596056,60027.20918833334,27439.802897737285
2023,16,summer,76879.55805210647,12592.95101553166,4949.970131421745,59336.63690515306,32587.406290596056,60027.20918833334,27439.802897737285
2023,17,summer,77570.13033528674,12592.951015531662,4949.970131421745,60027.20918833334,32587.406290596056,60027.20918833334,27439.802897737285
2023,18,summer,77422.58463878458,12592.95101553166,4949.970131421745,59879.66349183118,32587.406290596056,60027.20918833334,27439.802897737285
2023,19,summer,76158.24691506127,12592.95101553166,4949.970131421745,58615.325768107876,32587.406290596056,60027.20918833334,27439.802897737285
2023,20,summer,73668.79481984231,12592.95101553166,4949.970131421745,56125.8736728889,32587.406290596056,60027.20918833334,27439.802897737285
2023,21,summer,70923.53198108746,12592.951015531662,4949.970131421745,53380.61083413405,32587.406290596056,60027.20918833334,27439.802897737285
2023,22,summer,68587.71738234659,12592.95101553166,4949.970131421745,51044.79623539319,32587.406290596056,60027.20918833334,27439.802897737285
2023,23,summer,64916.21529561004,12592.95101553166,4949.970131421745,47373.294148656634,32587.406290596056,60027.20918833334,27439.802897737285
2023,0,winter,42299.70831212328,15501.424091141833,2516.913082437276,24281.37113854417,21879.307775911293,28947.91890205337,7068.611126142077
2023,1,winter,40929.10022017511,15501.424091141833,2516.9130824372764,22910.763046596006,21879.307775911293,28947.91890205337,7068.611126142077
2023,2,winter,40211.48918520123,15501.424091141833,2516.9130824372764,22193.152011622118,21879.307775911293,28947.91890205337,7068.611126142077
2023,3,winter,39897.6449494904,15501.424091141833,2516.9130824372764,21879.307775911293,21879.307775911293,28947.91890205337,7068.611126142077
2023,4,winter,40033.95243043778,15501.424091141833,2516.913082437276,22015.615256858673,21879.307775911293,28947.91890205337,7068.611126142077
2023,5,winter,40813.417270690865,15501.424091141833,2516.9130824372764,22795.080097111753,21879.307775911293,28947.91890205337,7068.611126142077
2023,6,winter,42597.06331888287,15501.424091141833,2516.9130824372764,24578.72614530376,21879.307775911293,28947.91890205337,7068.611126142077
2023,7,winter,45331.731268818745,15501.424091141833,2516.9130824372764,27313.394095239633,21879.307775911293,28947.91890205337,7068.611126142077
2023,8,winter,46870.729489522266,15501.424091141833,2516.9130824372764,28852.39231594316,21879.307775911293,28947.91890205337,7068.611126142077
2023,9,winter,47041.6714001947,15501.424091141833,2516.9130824372764,29023.334226615592,21879.307775911293,28947.91890205337,7068.611126142077
2023,10,winter,46700.50776634409,15501.424091141833,2516.9130824372764,28682.170592764985,21879.307775911293,28947.91890205337,7068.611126142077
