datetime,year,month,day,hour,zone,load_mw
2021-02-16 20:00:00,2021,2,16,20,SCENT,8906.868041
2021-02-16 20:00:00,2021,2,16,20,FWEST,1371.257384
2021-02-16 20:00:00,2021,2,16,20,NORTH,1089.266631
2021-02-16 21:00:00,2021,2,16,21,NORTH,1098.578179
2021-02-16 21:00:00,2021,2,16,21,FWEST,1354.908138
2021-02-16 21:00:00,2021,2,16,21,SCENT,8832.497821
2021-02-16 21:00:00,2021,2,16,21,WEST,1136.542838
2021-02-16 21:00:00,2021,2,16,21,COAST,8590.394649
2021-02-16 21:00:00,2021,2,16,21,NCENT,18491.368267
2021-02-16 21:00:00,2021,2,16,21,TOTAL,45306.602154
2021-02-16 21:00:00,2021,2,16,21,SOUTH,3486.656203
2021-02-16 21:00:00,2021,2,16,21,EAST,2315.65606
2021-02-16 22:00:00,2021,2,16,22,FWEST,1327.597405
2021-02-16 22:00:00,2021,2,16,22,COAST,8339.096497
2021-02-16 22:00:00,2021,2,16,22,EAST,2315.82971
2021-02-16 22:00:00,2021,2,16,22,NCENT,18187.660925
2021-02-16 22:00:00,2021,2,16,22,NORTH,1046.76919
2021-02-16 22:00:00,2021,2,16,22,SCENT,8640.418761
2021-02-16 22:00:00,2021,2,16,22,TOTAL,44392.859936
2021-02-16 22:00:00,2021,2,16,22,SOUTH,3432.765791
2021-02-16 22:00:00,2021,2,16,22,WEST,1102.721658
2021-02-16 23:00:00,2021,2,16,23,SOUTH,3342.175198
2021-02-16 23:00:00,2021,2,16,23,EAST,2267.635243
2021-02-16 23:00:00,2021,2,16,23,NORTH,1029.085044
2021-02-16 23:00:00,2021,2,16,23,TOTAL,43538.401874
2021-02-16 23:00:00,2021,2,16,23,SCENT,8517.600315
2021-02-16 23:00:00,2021,2,16,23,COAST,8132.680273
2021-02-16 23:00:00,2021,2,16,23,FWEST,1305.189096
2021-02-16 23:00:00,2021,2,16,23,WEST,1067.439888
2021-02-16 23:00:00,2021,2,16,23,NCENT,17876.596817
2021-02-17 00:00:00,2021,2,17,0,TOTAL,48263.095301
2021-02-17 00:00:00,2021,2,17,0,WEST,1388.587208
2021-02-17 00:00:00,2021,2,17,0,SOUTH,3568.801694
2021-02-17 00:00:00,2021,2,17,0,COAST,11456.150369
2021-02-17 00:00:00,2021,2,17,0,NCENT,18072.358368
2021-02-17 00:00:00,2021,2,17,0,NORTH,1008.889947
2021-02-17 00:00:00,2021,2,17,0,EAST,2079.879582
2021-02-17 00:00:00,2021,2,17,0,SCENT,8941.674997
2021-02-17 00:00:00,2021,2,17,0,FWEST,1746.753137
2021-02-17 01:00:00,2021,2,17,1,TOTAL,42688.61059
2021-02-17 01:00:00,2021,2,17,1,EAST,2120.038924
2021-02-17 01:00:00,2021,2,17,1,SCENT,8298.986498
2021-02-17 01:00:00,2021,2,17,1,NCENT,17537.129611
2021-02-17 01:00:00,2021,2,17,1,COAST,7837.770565
2021-02-17 01:00:00,2021,2,17,1,WEST,1122.73314
2021-02-17 01:00:00,2021,2,17,1,FWEST,1329.370215
2021-02-17 01:00:00,2021,2,17,1,SOUTH,3400.702322
2021-02-17 01:00:00,2021,2,17,1,NORTH,1041.879314
2021-02-17 02:00:00,2021,2,17,2,SCENT,8134.78239
2021-02-17 02:00:00,2021,2,17,2,NCENT,17592.749305
2021-02-17 02:00:00,2021,2,17,2,SOUTH,3438.215872
2021-02-17 02:00:00,2021,2,17,2,EAST,2129.910904
2021-02-17 02:00:00,2021,2,17,2,FWEST,1372.022092
2021-02-17 02:00:00,2021,2,17,2,NORTH,1034.123274
2021-02-17 02:00:00,2021,2,17,2,COAST,7803.540585
2021-02-17 02:00:00,2021,2,17,2,TOTAL,42628.665113
2021-02-17 02:00:00,2021,2,17,2,WEST,1123.320692
2021-02-17 03:00:00,2021,2,17,3,EAST,2127.650391
2021-02-17 03:00:00,2021,2,17,3,NCENT,17706.485576
2021-02-17 03:00:00,2021,2,17,3,WEST,1126.956902
2021-02-17 03:00:00,2021,2,17,3,TOTAL,43020.754775
2021-02-17 03:00:00,2021,2,17,3,SOUTH,3477.044337
2021-02-17 03:00:00,2021,2,17,3,NORTH,1042.986576
2021-02-17 03:00:00,2021,2,17,3,COAST,8030.435035
2021-02-17 03:00:00,2021,2,17,3,SCENT,8102.808961
2021-02-17 03:00:00,2021,2,17,3,FWEST,1406.386996
2021-02-17 04:00:00,2021,2,17,4,WEST,1098.34228
2021-02-17 04:00:00,2021,2,17,4,NCENT,17715.344806
2021-02-17 04:00:00,2021,2,17,4,TOTAL,43075.17737
2021-02-17 04:00:00,2021,2,17,4,SCENT,8028.755786
2021-02-17 04:00:00,2021,2,17,4,SOUTH,3488.245448
2021-02-17 04:00:00,2021,2,17,4,EAST,2144.790978
2021-02-17 04:00:00,2021,2,17,4,COAST,8112.929626
2021-02-17 04:00:00,2021,2,17,4,FWEST,1431.459359
2021-02-17 04:00:00,2021,2,17,4,NORTH,1055.309086
2021-02-17 05:00:00,2021,2,17,5,NCENT,17891.909201
2021-02-17 05:00:00,2021,2,17,5,COAST,7980.035857
2021-02-17 05:00:00,2021,2,17,5,SOUTH,3480.933945
2021-02-17 05:00:00,2021,2,17,5,TOTAL,43135.33463
2021-02-17 05:00:00,2021,2,17,5,FWEST,1454.282901
2021-02-17 05:00:00,2021,2,17,5,EAST,2175.784357
2021-02-17 05:00:00,2021,2,17,5,NORTH,1050.014858
2021-02-17 05:00:00,2021,2,17,5,SCENT,7970.040809
2021-02-17 05:00:00,2021,2,17,5,WEST,1132.332701
2021-02-17 06:00:00,2021,2,17,6,TOTAL,43305.815319
2021-02-17 06:00:00,2021,2,17,6,SCENT,7949.928374
2021-02-17 06:00:00,2021,2,17,6,FWEST,1458.087811
2021-02-17 06:00:00,2021,2,17,6,SOUTH,3563.379675
2021-02-17 06:00:00,2021,2,17,6,COAST,7897.814718
2021-02-17 06:00:00,2021,2,17,6,NCENT,18014.821639
2021-02-17 06:00:00,2021,2,17,6,NORTH,1073.287095
2021-02-17 06:00:00,2021,2,17,6,EAST,2195.513144
2021-02-17 06:00:00,2021,2,17,6,WEST,1152.982863
2021-02-17 07:00:00,2021,2,17,7,SCENT,7968.717338
2021-02-17 07:00:00,2021,2,17,7,NORTH,1100.068456
2021-02-17 07:00:00,2021,2,17,7,WEST,1202.563056
2021-02-17 07:00:00,2021,2,17,7,FWEST,1466.808071
2021-02-17 07:00:00,2021,2,17,7,NCENT,18187.789482
2021-02-17 07:00:00,2021,2,17,7,COAST,8072.020977
2021-02-17 07:00:00,2021,2,17,7,TOTAL,43904.871178
2021-02-17 07:00:00,2021,2,17,7,EAST,2226.200355
2021-02-17 07:00:00,2021,2,17,7,SOUTH,3680.703444
2021-02-17 08:00:00,2021,2,17,8,TOTAL,44295.005848
2021-02-17 08:00:00,2021,2,17,8,COAST,8244.370793
2021-02-17 08:00:00,2021,2,17,8,FWEST,1478.037997
2021-02-17 08:00:00,2021,2,17,8,NORTH,1089.91344
2021-02-17 08:00:00,2021,2,17,8,NCENT,18320.589917
2021-02-17 08:00:00,2021,2,17,8,SOUTH,3713.617856
2021-02-17 08:00:00,2021,2,17,8,EAST,2220.029428
2021-02-17 08:00:00,2021,2,17,8,SCENT,7983.939992
2021-02-17 08:00:00,2021,2,17,8,WEST,1244.506425
2021-02-17 09:00:00,2021,2,17,9,COAST,8161.557741
2021-02-17 09:00:00,2021,2,17,9,NORTH,1092.641227
2021-02-17 09:00:00,2021,2,17,9,TOTAL,44062.059497
2021-02-17 09:00:00,2021,2,17,9,SOUTH,3667.903287
2021-02-17 09:00:00,2021,2,17,9,FWEST,1490.238704
2021-02-17 09:00:00,2021,2,17,9,NCENT,18277.23888
2021-02-17 09:00:00,2021,2,17,9,EAST,2187.478938
2021-02-17 09:00:00,2021,2,17,9,SCENT,7952.541423
2021-02-17 09:00:00,2021,2,17,9,WEST,1232.459297
2021-02-17 10:00:00,2021,2,17,10,WEST,1226.263137
2021-02-17 10:00:00,2021,2,17,10,FWEST,1503.466621
2021-02-17 10:00:00,2021,2,17,10,TOTAL,44634.842448
2021-02-17 10:00:00,2021,2,17,10,NORTH,1088.023682
2021-02-17 10:00:00,2021,2,17,10,SCENT,8058.3245
2021-02-17 10:00:00,2021,2,17,10,SOUTH,3675.984039
2021-02-17 10:00:00,2021,2,17,10,EAST,2147.675879
2021-02-17 10:00:00,2021,2,17,10,COAST,8416.853416
2021-02-17 10:00:00,2021,2,17,10,NCENT,18518.251175
2021-02-17 11:00:00,2021,2,17,11,NORTH,1080.244478
2021-02-17 11:00:00,2021,2,17,11,WEST,1213.197196
2021-02-17 11:00:00,2021,2,17,11,SOUTH,3679.473938
2021-02-17 11:00:00,2021,2,17,11,NCENT,18933.346
2021-02-17 11:00:00,2021,2,17,11,EAST,2097.5674
2021-02-17 11:00:00,2021,2,17,11,TOTAL,45318.153445
2021-02-17 11:00:00,2021,2,17,11,SCENT,8090.149742
2021-02-17 11:00:00,2021,2,17,11,FWEST,1545.026267
2021-02-17 11:00:00,2021,2,17,11,COAST,8679.148425
2021-02-17 12:00:00,2021,2,17,12,EAST,2061.426155
2021-02-17 12:00:00,2021,2,17,12,SCENT,8101.943648
2021-02-17 12:00:00,2021,2,17,12,TOTAL,45313.768967
2021-02-17 12:00:00,2021,2,17,12,FWEST,1566.54874
2021-02-17 12:00:00,2021,2,17,12,NCENT,19055.93414
2021-02-17 12:00:00,2021,2,17,12,COAST,8689.611855
2021-02-17 12:00:00,2021,2,17,12,NORTH,1055.591627
2021-02-17 12:00:00,2021,2,17,12,SOUTH,3584.973874
2021-02-17 12:00:00,2021,2,17,12,WEST,1197.738928
2021-02-17 13:00:00,2021,2,17,13,COAST,8796.517453
2021-02-17 13:00:00,2021,2,17,13,NCENT,19214.737822
2021-02-17 13:00:00,2021,2,17,13,WEST,1193.690875
2021-02-17 13:00:00,2021,2,17,13,EAST,2066.397596
2021-02-17 13:00:00,2021,2,17,13,NORTH,1064.522414
2021-02-17 13:00:00,2021,2,17,13,FWEST,1575.909832
2021-02-17 13:00:00,2021,2,17,13,SCENT,8046.976522
2021-02-17 13:00:00,2021,2,17,13,SOUTH,3460.767944
2021-02-17 13:00:00,2021,2,17,13,TOTAL,45419.520459
2021-02-17 14:00:00,2021,2,17,14,WEST,1186.409797
2021-02-17 14:00:00,2021,2,17,14,COAST,9352.087652
2021-02-17 14:00:00,2021,2,17,14,SOUTH,3280.753143
2021-02-17 14:00:00,2021,2,17,14,EAST,2062.844212
2021-02-17 14:00:00,2021,2,17,14,NORTH,1049.589258
2021-02-17 14:00:00,2021,2,17,14,FWEST,1563.246704
2021-02-17 14:00:00,2021,2,17,14,NCENT,18985.800834
2021-02-17 14:00:00,2021,2,17,14,TOTAL,45547.137732
2021-02-17 14:00:00,2021,2,17,14,SCENT,8066.406131
2021-02-17 15:00:00,2021,2,17,15,WEST,1203.876088
2021-02-17 15:00:00,2021,2,17,15,FWEST,1559.793406
2021-02-17 15:00:00,2021,2,17,15,SOUTH,3137.799432
2021-02-17 15:00:00,2021,2,17,15,TOTAL,45156.444104
2021-02-17 15:00:00,2021,2,17,15,NCENT,18767.902872
2021-02-17 15:00:00,2021,2,17,15,NORTH,1039.094365
2021-02-17 15:00:00,2021,2,17,15,COAST,9522.96447
2021-02-17 15:00:00,2021,2,17,15,SCENT,7894.891286
2021-02-17 15:00:00,2021,2,17,15,EAST,2030.122186
2021-02-17 16:00:00,2021,2,17,16,SOUTH,3048.17
2021-02-17 16:00:00,2021,2,17,16,TOTAL,44953.855277
2021-02-17 16:00:00,2021,2,17,16,NCENT,18580.458819
2021-02-17 16:00:00,2021,2,17,16,NORTH,1033.360408
2021-02-17 16:00:00,2021,2,17,16,EAST,2023.802329
2021-02-17 16:00:00,2021,2,17,16,COAST,9503.848782
2021-02-17 16:00:00,2021,2,17,16,SCENT,8000.909309
2021-02-17 16:00:00,2021,2,17,16,FWEST,1576.599441
2021-02-17 16:00:00,2021,2,17,16,WEST,1186.706188
2021-02-17 17:00:00,2021,2,17,17,TOTAL,45340.718798
2021-02-17 17:00:00,2021,2,17,17,NCENT,18770.687525
2021-02-17 17:00:00,2021,2,17,17,NORTH,1044.974669
2021-02-17 17:00:00,2021,2,17,17,WEST,1230.036686
2021-02-17 17:00:00,2021,2,17,17,FWEST,1623.695406
2021-02-17 17:00:00,2021,2,17,17,SOUTH,3037.19371
2021-02-17 17:00:00,2021,2,17,17,COAST,9445.615104
2021-02-17 17:00:00,2021,2,17,17,EAST,2017.934453
2021-02-17 17:00:00,2021,2,17,17,SCENT,8170.581245
2021-02-17 18:00:00,2021,2,17,18,SOUTH,3242.580865
2021-02-17 18:00:00,2021,2,17,18,NCENT,19273.02552
2021-02-17 18:00:00,2021,2,17,18,NORTH,1058.864331
2021-02-17 18:00:00,2021,2,17,18,WEST,1260.526937
2021-02-17 18:00:00,2021,2,17,18,TOTAL,47212.441758
2021-02-17 18:00:00,2021,2,17,18,COAST,9926.164695
2021-02-17 18:00:00,2021,2,17,18,EAST,2085.012596
2021-02-17 18:00:00,2021,2,17,18,SCENT,8687.271443
2021-02-17 18:00:00,2021,2,17,18,FWEST,1678.995371
2021-02-17 19:00:00,2021,2,17,19,TOTAL,48913.838241
2021-02-17 19:00:00,2021,2,17,19,COAST,10257.378012
2021-02-17 19:00:00,2021,2,17,19,EAST,2124.468016
2021-02-17 19:00:00,2021,2,17,19,SOUTH,3481.238523
2021-02-17 19:00:00,2021,2,17,19,NCENT,19805.725416
2021-02-17 19:00:00,2021,2,17,19,FWEST,1752.668807
2021-02-17 19:00:00,2021,2,17,19,WEST,1353.688419
2021-02-17 19:00:00,2021,2,17,19,SCENT,9058.327783
2021-02-17 19:00:00,2021,2,17,19,NORTH,1080.343265
2021-02-17 20:00:00,2021,2,17,20,COAST,10269.520763
2021-02-17 20:00:00,2021,2,17,20,SOUTH,3645.211457
2021-02-17 20:00:00,2021,2,17,20,NCENT,19670.07512
2021-02-17 20:00:00,2021,2,17,20,WEST,1354.387799
2021-02-17 20:00:00,2021,2,17,20,FWEST,1797.65114
2021-02-17 20:00:00,2021,2,17,20,SCENT,9293.768544
2021-02-17 20:00:00,2021,2,17,20,TOTAL,49225.252258
2021-02-17 20:00:00,2021,2,17,20,EAST,2126.743066
2021-02-17 20:00:00,2021,2,17,20,NORTH,1067.894368
2021-02-17 21:00:00,2021,2,17,21,SCENT,9297.20973
2021-02-17 21:00:00,2021,2,17,21,NORTH,1055.839311
2021-02-17 21:00:00,2021,2,17,21,SOUTH,3725.567146
2021-02-17 21:00:00,2021,2,17,21,COAST,10670.606156
2021-02-17 21:00:00,2021,2,17,21,WEST,1384.913989
2021-02-17 21:00:00,2021,2,17,21,TOTAL,49445.345966
2021-02-17 21:00:00,2021,2,17,21,FWEST,1794.820541
2021-02-17 21:00:00,2021,2,17,21,EAST,2161.088122
2021-02-17 21:00:00,2021,2,17,21,NCENT,19355.300971
2021-02-17 22:00:00,2021,2,17,22,WEST,1366.173107
2021-02-17 22:00:00,2021,2,17,22,SOUTH,3745.07271
2021-02-17 22:00:00,2021,2,17,22,SCENT,9309.629019
2021-02-17 22:00:00,2021,2,17,22,EAST,2149.566577
2021-02-17 22:00:00,2021,2,17,22,TOTAL,49277.300456
2021-02-17 22:00:00,2021,2,17,22,COAST,10960.075862
2021-02-17 22:00:00,2021,2,17,22,NCENT,18919.920976
2021-02-17 22:00:00,2021,2,17,22,NORTH,1034.275878
2021-02-17 22:00:00,2021,2,17,22,FWEST,1792.586327
2021-02-17 23:00:00,2021,2,17,23,SOUTH,3646.249493
2021-02-17 23:00:00,2021,2,17,23,NORTH,1014.562992
2021-02-17 23:00:00,2021,2,17,23,NCENT,18445.295188
2021-02-17 23:00:00,2021,2,17,23,SCENT,9030.654316
2021-02-17 23:00:00,2021,2,17,23,WEST,1348.654835
2021-02-17 23:00:00,2021,2,17,23,COAST,11451.555394
2021-02-17 23:00:00,2021,2,17,23,TOTAL,48820.206198
2021-02-17 23:00:00,2021,2,17,23,EAST,2107.444496
2021-02-17 23:00:00,2021,2,17,23,FWEST,1775.789484
2021-02-18 00:00:00,2021,2,18,0,FWEST,1912.066435
2021-02-18 00:00:00,2021,2,18,0,COAST,12020.704417
2021-02-18 00:00:00,2021,2,18,0,EAST,2186.668993
2021-02-18 00:00:00,2021,2,18,0,SOUTH,4856.504335
2021-02-18 00:00:00,2021,2,18,0,WEST,1473.348898
2021-02-18 00:00:00,2021,2,18,0,SCENT,9727.908096
2021-02-18 00:00:00,2021,2,18,0,NORTH,1035.349854
2021-02-18 00:00:00,2021,2,18,0,NCENT,18804.077304
2021-02-18 00:00:00,2021,2,18,0,TOTAL,52016.628333
2021-02-18 01:00:00,2021,2,18,1,SCENT,8947.182733
2021-02-18 01:00:00,2021,2,18,1,TOTAL,48173.292269
2021-02-18 01:00:00,2021,2,18,1,EAST,2064.621539
2021-02-18 01:00:00,2021,2,18,1,SOUTH,3757.044386
2021-02-18 01:00:00,2021,2,18,1,WEST,1413.84586
2021-02-18 01:00:00,2021,2,18,1,NORTH,1009.988463
2021-02-18 01:00:00,2021,2,18,1,NCENT,17820.787898
2021-02-18 01:00:00,2021,2,18,1,COAST,11420.9136
2021-02-18 01:00:00,2021,2,18,1,FWEST,1738.907789
2021-02-18 02:00:00,2021,2,18,2,EAST,2049.924582
2021-02-18 02:00:00,2021,2,18,2,NCENT,17797.944077
2021-02-18 02:00:00,2021,2,18,2,COAST,11119.32335
2021-02-18 02:00:00,2021,2,18,2,TOTAL,47970.867816
2021-02-18 02:00:00,2021,2,18,2,NORTH,1001.588193
2021-02-18 02:00:00,2021,2,18,2,SOUTH,3849.563821
2021-02-18 02:00:00,2021,2,18,2,WEST,1393.771991
2021-02-18 02:00:00,2021,2,18,2,FWEST,1743.053018
2021-02-18 02:00:00,2021,2,18,2,SCENT,9015.698783
2021-02-18 03:00:00,2021,2,18,3,COAST,11074.18843
2021-02-18 03:00:00,2021,2,18,3,WEST,1379.444723
2021-02-18 03:00:00,2021,2,18,3,EAST,2042.538569
2021-02-18 03:00:00,2021,2,18,3,NCENT,17753.464384
2021-02-18 03:00:00,2021,2,18,3,FWEST,1748.910029
2021-02-18 03:00:00,2021,2,18,3,TOTAL,47994.986984
2021-02-18 03:00:00,2021,2,18,3,SOUTH,3874.82411
2021-02-18 03:00:00,2021,2,18,3,SCENT,9097.925263
2021-02-18 03:00:00,2021,2,18,3,NORTH,1023.691477
2021-02-18 04:00:00,2021,2,18,4,SCENT,9184.490996
2021-02-18 04:00:00,2021,2,18,4,COAST,11087.452599
2021-02-18 04:00:00,2021,2,18,4,EAST,2049.012551
2021-02-18 04:00:00,2021,2,18,4,NCENT,17772.306698
2021-02-18 04:00:00,2021,2,18,4,FWEST,1755.678935
2021-02-18 04:00:00,2021,2,18,4,TOTAL,48187.56893
2021-02-18 04:00:00,2021,2,18,4,SOUTH,3924.064297
2021-02-18 04:00:00,2021,2,18,4,WEST,1389.084389
2021-02-18 04:00:00,2021,2,18,4,NORTH,1025.478465
2021-02-18 05:00:00,2021,2,18,5,WEST,1405.650063
2021-02-18 05:00:00,2021,2,18,5,SOUTH,3988.391188
2021-02-18 05:00:00,2021,2,18,5,SCENT,9375.265376
2021-02-18 05:00:00,2021,2,18,5,EAST,2064.480492
2021-02-18 05:00:00,2021,2,18,5,TOTAL,48831.249186
2021-02-18 05:00:00,2021,2,18,5,COAST,11266.991677
2021-02-18 05:00:00,2021,2,18,5,NORTH,1031.526379
2021-02-18 05:00:00,2021,2,18,5,FWEST,1781.051284
2021-02-18 05:00:00,2021,2,18,5,NCENT,17917.892727
2021-02-18 06:00:00,2021,2,18,6,EAST,2106.524329
2021-02-18 06:00:00,2021,2,18,6,NORTH,1046.711458
2021-02-18 06:00:00,2021,2,18,6,WEST,1440.321485
2021-02-18 06:00:00,2021,2,18,6,FWEST,1808.213766
2021-02-18 06:00:00,2021,2,18,6,NCENT,18303.919435
2021-02-18 06:00:00,2021,2,18,6,SOUTH,4164.370035
2021-02-18 06:00:00,2021,2,18,6,SCENT,9653.058219
2021-02-18 06:00:00,2021,2,18,6,TOTAL,50142.192464
2021-02-18 06:00:00,2021,2,18,6,COAST,11619.073737
2021-02-18 07:00:00,2021,2,18,7,NCENT,18894.043686
2021-02-18 07:00:00,2021,2,18,7,EAST,2151.600927
2021-02-18 07:00:00,2021,2,18,7,SOUTH,4392.356898
2021-02-18 07:00:00,2021,2,18,7,WEST,1503.019461
2021-02-18 07:00:00,2021,2,18,7,SCENT,9967.551627
2021-02-18 07:00:00,2021,2,18,7,NORTH,1085.006773
2021-02-18 07:00:00,2021,2,18,7,COAST,11939.430334
2021-02-18 07:00:00,2021,2,18,7,FWEST,1855.268995
2021-02-18 07:00:00,2021,2,18,7,TOTAL,51788.2787
2021-02-18 08:00:00,2021,2,18,8,SOUTH,4583.857435
2021-02-18 08:00:00,2021,2,18,8,FWEST,1879.544255
2021-02-18 08:00:00,2021,2,18,8,SCENT,10185.544036
2021-02-18 08:00:00,2021,2,18,8,NCENT,19355.734045
2021-02-18 08:00:00,2021,2,18,8,EAST,2183.667965
2021-02-18 08:00:00,2021,2,18,8,TOTAL,52968.912655
2021-02-18 08:00:00,2021,2,18,8,COAST,12129.239027
2021-02-18 08:00:00,2021,2,18,8,WEST,1539.211531
2021-02-18 08:00:00,2021,2,18,8,NORTH,1112.11436
2021-02-18 09:00:00,2021,2,18,9,SOUTH,4787.73266
2021-02-18 09:00:00,2021,2,18,9,TOTAL,54155.813056
2021-02-18 09:00:00,2021,2,18,9,WEST,1560.542105
2021-02-18 09:00:00,2021,2,18,9,COAST,12434.983454
2021-02-18 09:00:00,2021,2,18,9,SCENT,10431.289165
2021-02-18 09:00:00,2021,2,18,9,NCENT,19732.589756
2021-02-18 09:00:00,2021,2,18,9,EAST,2203.551475
2021-02-18 09:00:00,2021,2,18,9,FWEST,1877.869702
2021-02-18 09:00:00,2021,2,18,9,NORTH,1127.25474
2021-02-18 10:00:00,2021,2,18,10,SCENT,10673.709462
2021-02-18 10:00:00,2021,2,18,10,SOUTH,4973.918461
2021-02-18 10:00:00,2021,2,18,10,NCENT,20074.829687
2021-02-18 10:00:00,2021,2,18,10,TOTAL,55290.194739
2021-02-18 10:00:00,2021,2,18,10,EAST,2211.820349
2021-02-18 10:00:00,2021,2,18,10,FWEST,1888.507272
2021-02-18 10:00:00,2021,2,18,10,COAST,12776.358064
2021-02-18 10:00:00,2021,2,18,10,WEST,1566.770589
2021-02-18 10:00:00,2021,2,18,10,NORTH,1124.280855
2021-02-18 11:00:00,2021,2,18,11,COAST,13006.027733
2021-02-18 11:00:00,2021,2,18,11,EAST,2205.921615
2021-02-18 11:00:00,2021,2,18,11,WEST,1539.469609
2021-02-18 11:00:00,2021,2,18,11,TOTAL,55723.509341
2021-02-18 11:00:00,2021,2,18,11,SCENT,10761.63559
2021-02-18 11:00:00,2021,2,18,11,NORTH,1100.115906
2021-02-18 11:00:00,2021,2,18,11,FWEST,1894.075493
2021-02-18 11:00:00,2021,2,18,11,SOUTH,5077.320007
2021-02-18 11:00:00,2021,2,18,11,NCENT,20138.943389
2021-02-18 12:00:00,2021,2,18,12,FWEST,1894.090844
2021-02-18 12:00:00,2021,2,18,12,EAST,2184.1694
2021-02-18 12:00:00,2021,2,18,12,TOTAL,55475.472936
2021-02-18 12:00:00,2021,2,18,12,NORTH,1068.544876
2021-02-18 12:00:00,2021,2,18,12,SCENT,10722.764638
2021-02-18 12:00:00,2021,2,18,12,WEST,1496.251007
2021-02-18 12:00:00,2021,2,18,12,COAST,13108.931717
2021-02-18 12:00:00,2021,2,18,12,SOUTH,5068.865341
2021-02-18 12:00:00,2021,2,18,12,NCENT,19931.855113
2021-02-18 13:00:00,2021,2,18,13,COAST,12807.838423
2021-02-18 13:00:00,2021,2,18,13,SOUTH,4957.04596
2021-02-18 13:00:00,2021,2,18,13,SCENT,10503.721847
2021-02-18 13:00:00,2021,2,18,13,EAST,2152.005957
2021-02-18 13:00:00,2021,2,18,13,FWEST,1873.080213
2021-02-18 13:00:00,2021,2,18,13,NCENT,19476.591092
2021-02-18 13:00:00,2021,2,18,13,WEST,1461.604129
2021-02-18 13:00:00,2021,2,18,13,NORTH,1028.200381
2021-02-18 13:00:00,2021,2,18,13,TOTAL,54260.088002
2021-02-18 14:00:00,2021,2,18,14,FWEST,1845.056854
2021-02-18 14:00:00,2021,2,18,14,SCENT,10293.13897
2021-02-18 14:00:00,2021,2,18,14,WEST,1418.804947
2021-02-18 14:00:00,2021,2,18,14,EAST,2110.928687
2021-02-18 14:00:00,2021,2,18,14,COAST,12361.440548
2021-02-18 14:00:00,2021,2,18,14,NORTH,987.819857
2021-02-18 14:00:00,2021,2,18,14,TOTAL,52574.115212
2021-02-18 14:00:00,2021,2,18,14,SOUTH,4796.313747
2021-02-18 14:00:00,2021,2,18,14,NCENT,18760.611603
2021-02-18 15:00:00,2021,2,18,15,TOTAL,51232.335515
2021-02-18 15:00:00,2021,2,18,15,EAST,2071.628524
2021-02-18 15:00:00,2021,2,18,15,FWEST,1815.082341
2021-02-18 15:00:00,2021,2,18,15,COAST,12118.868134
2021-02-18 15:00:00,2021,2,18,15,WEST,1391.286715
2021-02-18 15:00:00,2021,2,18,15,NORTH,955.516321
2021-02-18 15:00:00,2021,2,18,15,SOUTH,4656.013293
2021-02-18 15:00:00,2021,2,18,15,NCENT,18119.121681
2021-02-18 15:00:00,2021,2,18,15,SCENT,10104.818506
2021-02-18 16:00:00,2021,2,18,16,COAST,11949.279355
2021-02-18 16:00:00,2021,2,18,16,WEST,1384.489529
2021-02-18 16:00:00,2021,2,18,16,NORTH,933.79434
2021-02-18 16:00:00,2021,2,18,16,TOTAL,50397.021653
2021-02-18 16:00:00,2021,2,18,16,SCENT,10022.34645
2021-02-18 16:00:00,2021,2,18,16,FWEST,1803.566682
2021-02-18 16:00:00,2021,2,18,16,NCENT,17694.73276
2021-02-18 16:00:00,2021,2,18,16,EAST,2061.388238
2021-02-18 16:00:00,2021,2,18,16,SOUTH,4547.424299
2021-02-18 17:00:00,2021,2,18,17,NORTH,931.254508
2021-02-18 17:00:00,2021,2,18,17,COAST,11987.989076
2021-02-18 17:00:00,2021,2,18,17,NCENT,17678.135271
2021-02-18 17:00:00,2021,2,18,17,WEST,1404.338133
2021-02-18 17:00:00,2021,2,18,17,EAST,2092.38539
2021-02-18 17:00:00,2021,2,18,17,FWEST,1806.340362
2021-02-18 17:00:00,2021,2,18,17,SCENT,10069.927713
2021-02-18 17:00:00,2021,2,18,17,TOTAL,50495.679237
2021-02-18 17:00:00,2021,2,18,17,SOUTH,4525.308785
2021-02-18 18:00:00,2021,2,18,18,NCENT,18166.961531
2021-02-18 18:00:00,2021,2,18,18,SCENT,10254.518963
2021-02-18 18:00:00,2021,2,18,18,NORTH,960.086808
2021-02-18 18:00:00,2021,2,18,18,TOTAL,51810.563561
2021-02-18 18:00:00,2021,2,18,18,WEST,1445.812725
2021-02-18 18:00:00,2021,2,18,18,EAST,2165.096719
2021-02-18 18:00:00,2021,2,18,18,SOUTH,4639.26303
2021-02-18 18:00:00,2021,2,18,18,COAST,12352.115168
2021-02-18 18:00:00,2021,2,18,18,FWEST,1826.708615
2021-02-18 19:00:00,2021,2,18,19,FWEST,1880.110425
2021-02-18 19:00:00,2021,2,18,19,NCENT,19332.137618
2021-02-18 19:00:00,2021,2,18,19,COAST,12974.397815
2021-02-18 19:00:00,2021,2,18,19,TOTAL,54446.417026
2021-02-18 19:00:00,2021,2,18,19,SOUTH,4883.404805
2021-02-18 19:00:00,2021,2,18,19,NORTH,1030.476302
2021-02-18 19:00:00,2021,2,18,19,WEST,1502.891142
2021-02-18 19:00:00,2021,2,18,19,EAST,2270.934163
